lore_text,mechanics_text
"Crescent Duelist Lord — Major-Bosses of Oath/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ironclad Gladiator King — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bloodspiller Lord — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chainfighter King — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bonebreaker Lord — Major-Bosses of Veil/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crater Brute King — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Moonspawn Horror King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Shadow Hulk King — Major-Bosses of Stone/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Lunar Abomination Lord — Major-Bosses of Wind/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Reaver King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Void Herald King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Eclipse Warlock Lord — Major-Bosses of Stone/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Hollow Bishop King — Major-Bosses of Stone/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chain Pontiff Lord — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Bishop Queen — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blade Dancer Lord — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Iron Juggernaut King — Major-Bosses of Stone/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Arena Lord King — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Pit Beastmaster King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Skullcrusher King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Knight Lord — Major-Bosses of Wind/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Prism Lancer King — Major-Bosses of Eye/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Gleam Sorcerer Lord — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Shard Brute King — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crystal Stalker Lord — Major-Bosses of Wind/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Void Knight King — Major-Bosses of Wind/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Shadow Assassin Lord — Major-Bosses of Wind/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Hollow Beast King — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Eclipse Wraith Lord — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Void Devourer King — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bronze Pitlord King — Major-Bosses of Stone/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Duelmaster Lord — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chain Warlord King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Masked Champion Lord — Major-Bosses of Wind/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Gladiator Lord King — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Priest King — Major-Bosses of Oath/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Oracle Lord — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ember Prophet King — Major-Bosses of Stone/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Binder Lord — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Prophetess Queen — Major-Bosses of Veil/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Dune Chieftain King — Major-Bosses of Wind/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Canyon Marauder King Lord — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bone Raider Lord King — Major-Bosses of Wind/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Nomad Chieftain King — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Sandstorm Khan Lord — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bone Colossus King — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Dust Wraith Lord — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Horror King — Major-Bosses of Veil/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash High Priest King — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Blood Matron Queen — Major-Bosses of Stone/Eye Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Eye sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ember Lord King — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Chain Hierophant Lord — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Pontiff King — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Pit King Lord — Major-Bosses of Oath/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Masked Warlord King — Major-Bosses of Stone/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Champion Lord — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bone Gladiator King — Major-Bosses of Eye/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Arena Juggernaut King — Major-Bosses of Oath/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Oath/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Demon Lord — Major-Bosses of Eye/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Abomination Lord — Major-Bosses of Eye/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Dust Titan King — Major-Bosses of Eye/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Ash Leviathan King — Major-Bosses of Stone/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Red Khan Lord — Major-Bosses of Wind/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Bone Chieftain King — Major-Bosses of Eye/Veil Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Canyon Lord King — Major-Bosses of Stone/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Stone/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Sandstorm Prophet Lord — Major-Bosses of Veil/Wind Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Wind sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Crimson Khan King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Glyph Knight King — Major-Bosses of Veil/Stone Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Stone sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
"Halo Paladin Lord — Major-Bosses of Veil/Oath Duality.
A super presence whose choices bend the battlefield toward fate.
Iconography: Veil/Oath sigils, attire marked by duty.","Standard Initiative (12)
🛡️ Guard 5 • ⚔️ First Strike 5
25% chance to parry first hit; may act early if morale > 3.
• Use 🛡️ Guard to soak the opener, then counter.
• Save ⚔️ First Strike for fragile or key targets.
• Pair with morale or positioning buffs before engaging."
