card_id,card_slug,card_name,set_code,card_number,version_code,is_reprint,source_card_id,card_family,owner_faction,rarity,subtype_primary,subtype_secondary,trait_tags,keyword_tags,is_collectible,is_standard_legal,scenario_only,tutorial_only,is_unique,is_legendary,deck_copy_limit,requires_faction_lock,allowed_splash,legal_player_counts,cost_sinew,cost_sigil,cost_oath,upkeep_oath,cost_scaling_rule,cost_scaling_value,heat_cost,stone,veil,authority,vitality,guard,first_strike,initiative,can_attack,can_support,support_value_rule,wound_threshold,supports_wounded_state,supports_downed_state,supports_bound_state,supports_defeated_state,downed_marker_type,counts_for_field_control_when_downed,counts_for_field_control_when_defeated,occupies_slot_when_downed,occupies_slot_when_defeated,targetable_when_downed,targetable_when_defeated,capturable_when_downed,capturable_when_defeated,auto_restore_rounds_if_defeated,defeated_restore_destination_primary,defeated_restore_destination_fallback,play_timing,timing_class,legal_zones_to_play_from,enters_play_zone,leaves_play_default_destination,trigger_windows,resolution_priority_group,requires_target,target_rule_ref,can_be_played_during_opponent_turn,consumes_play_action,mark_reward_capture,mark_reward_plain_defeat,mark_reward_name_seizure,mark_reward_site_raid,mark_reward_arbitration_no_seizure,score_overlap_rule,is_name_object,is_edict_object,heat_on_install,heat_on_rewrite_rule,heat_on_support,heat_spend_allowed,heat_spend_use_tags,arbitration_bid_enabled,arbitration_success_options,arbitration_tie_rule,supports_injunctions,field_relevance,line_relevance,geasa_relevance,field_tag_affinity,site_control_relevant,objective_control_relevant,ready_combat_unit_for_control,blocks_slot_when_present,boss_trial_required,boss_trial_axes_required,boss_trial_repeat_counts,boss_capturable_before_trial_complete,boss_stance_start,boss_stance_progression,boss_has_aura,boss_has_retaliation,boss_mark_reward_capture,site_type,site_raid_enabled,raid_condition_ref,raid_reward_marks,site_generates_sigil_income,name_scope,name_persistent,name_install_heat,name_rewrite_heat_rule,name_arbitrable,edict_one_shot,edict_window_tags,edict_persists_after_resolution,host_sigil_unique_slot,host_sigil_control_relevant,host_sigil_generates_sigil_income,pet_support_specialist,pet_faceoff_eligible,relic_persistent,relic_row_slot_type,rules_text,rules_summary_short,lore_text,ui_badge_tags,search_tags,art_prompt_ref,render_template_ref,asset_package_ref,front_visual_family,back_visual_family,ultra_visual_override,export_enabled
666,frog-mother,Frog Mother,KK1,666,base,False,,Character,UnderwellKeepers,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Frog Mother,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
667,fire-sapper,Fire Sapper,KK1,667,base,False,,Character,Fateforge,Common,grunt,Hawkind,"Grunts,grunt,Hawkind,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fire Sapper,Character,Common,Grunts,Hawkind,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
668,fire-ram,Fire Ram,KK1,668,base,False,,Character,UnderwellKeepers,Common,grunt,Shadeborn,"Grunts,grunt,Shadeborn,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fire Ram,Character,Common,Grunts,Shadeborn,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
669,fire-jackal,Fire Jackal,KK1,669,base,False,,Character,BorderstoneGuild,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fire Jackal,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
670,fire-beetle,Fire Beetle,KK1,670,base,False,,Character,FloodbornPact,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fire Beetle,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
671,fire-bearer,Fire Bearer,KK1,671,base,False,,Character,SkyloomTemple,Common,grunt,Inkborn,"Grunts,grunt,Inkborn,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,1,0,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fire Bearer,Character,Common,Grunts,Inkborn,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
672,fire-ashling,Fire Ashling,KK1,672,base,False,,Character,FloodbornPact,Common,grunt,Eelborn,"Grunts,grunt,Eelborn,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fire Ashling,Character,Common,Grunts,Eelborn,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
673,filth-king,Filth King,KK1,673,base,False,,Character,UnderwellKeepers,Common,grunt,Raptrine,"Grunts,grunt,Raptrine,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,3,2,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Filth King,Character,Common,Grunts,Raptrine,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
674,false-prophet,False Prophet,KK1,674,base,False,,Character,FloodbornPact,Common,grunt,Lampreed,"Grunts,grunt,Lampreed,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","False Prophet,Character,Common,Grunts,Lampreed,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
675,fallen-priest,Fallen Priest,KK1,675,base,False,,Character,BorderstoneGuild,Common,grunt,Kudran,"Grunts,grunt,Kudran,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,3,0,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Fallen Priest,Character,Common,Grunts,Kudran,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
676,exiled-gladiator,Exiled Gladiator,KK1,676,base,False,,Character,Fateforge,Common,grunt,Wyrmling,"Grunts,grunt,Wyrmling,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Exiled Gladiator,Character,Common,Grunts,Wyrmling,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
677,enlil-vessel,Enlil Vessel,KK1,677,base,False,,Character,FloodbornPact,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Enlil Vessel,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
678,ember-masker,Ember Masker,KK1,678,base,False,,Character,BorderstoneGuild,Common,grunt,Oxline,"Grunts,grunt,Oxline,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Ember Masker,Character,Common,Grunts,Oxline,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
679,eclipse-revenant,Eclipse Revenant,KK1,679,base,False,,Character,Fateforge,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,0,0,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Eclipse Revenant,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
680,eclipse-drone,Eclipse Drone,KK1,680,base,False,,Character,BorderstoneGuild,Common,grunt,Juggerid,"Grunts,grunt,Juggerid,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,3,0,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Eclipse Drone,Character,Common,Grunts,Juggerid,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
681,eclipse-chanter,Eclipse Chanter,KK1,681,base,False,,Character,BorderstoneGuild,Common,grunt,Ramkin,"Grunts,grunt,Ramkin,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,0,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Eclipse Chanter,Character,Common,Grunts,Ramkin,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
682,echo-voice,Echo Voice,KK1,682,base,False,,Character,BorderstoneGuild,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Echo Voice,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
683,dust-rider,Dust Rider,KK1,683,base,False,,Character,SkyloomTemple,Common,grunt,Covenant,"Grunts,grunt,Covenant,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,0,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Dust Rider,Character,Common,Grunts,Covenant,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
684,dust-librarian,Dust Librarian,KK1,684,base,False,,Character,UnderwellKeepers,Common,grunt,Fungalid,"Grunts,grunt,Fungalid,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Dust Librarian,Character,Common,Grunts,Fungalid,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
685,dusk-serpent,Dusk Serpent,KK1,685,base,False,,Character,Fateforge,Common,grunt,Ashling,"Grunts,grunt,Ashling,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,2,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Dusk Serpent,Character,Common,Grunts,Ashling,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
686,drowned-archivist,Drowned Archivist,KK1,686,base,False,,Character,FloodbornPact,Common,grunt,Rattusk,"Grunts,grunt,Rattusk,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,0,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Drowned Archivist,Character,Common,Grunts,Rattusk,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
687,dog-breaker,Dog Breaker,KK1,687,base,False,,Character,Fateforge,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Dog Breaker,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
688,desert-vulture,Desert Vulture,KK1,688,base,False,,Character,BorderstoneGuild,Common,grunt,Inkborn,"Grunts,grunt,Inkborn,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,2,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Desert Vulture,Character,Common,Grunts,Inkborn,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
689,desert-viper,Desert Viper,KK1,689,base,False,,Character,BorderstoneGuild,Common,grunt,Juggerid,"Grunts,grunt,Juggerid,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,1,1,1,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Desert Viper,Character,Common,Grunts,Juggerid,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
690,desert-jackal,Desert Jackal,KK1,690,base,False,,Character,FloodbornPact,Common,grunt,Anunnaki,"Grunts,grunt,Anunnaki,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,0,,,0,2,3,0,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Desert Jackal,Character,Common,Grunts,Anunnaki,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
691,desert-hawk,Desert Hawk,KK1,691,base,False,,Character,SkyloomTemple,Common,grunt,Miteborn,"Grunts,grunt,Miteborn,Grunts",,True,True,False,False,False,False,2,False,True,"1,2,3,4",0,0,0,1,,,0,1,1,3,2,0,False,3,True,True,HalfRoundedUp,2,True,True,True,True,Flip,False,False,True,True,True,False,True,False,2,Hand,Deck,Main,Action,Hand,Field,StayFieldDefeated,,0,False,,False,True,1,1,0,0,0,HigherSingleReward,False,False,0,,-1,False,,False,,,False,False,False,False,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.","Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,"Character,Common,grunt","Desert Hawk,Character,Common,Grunts,Miteborn,Grunts",,card front.png,card_images.zip,back_color_character.png,back_background.png,False,True
