card_id,name,card_family,unit_rank,section,rarity,duality,stone,wind,veil,oath,eye,weight,upkeep,initiative_label,initiative_value,guard,first_strike,rules_text,lore_text,id,created_date,updated_date,created_by_id,created_by,is_sample
529,Blood Sculptor,character,specialist,Specialists,mid,Eye/Wind,2,3,1,2,3,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f7b,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
528,Blood Soothsayer,character,specialist,Specialists,mid,Oath/Veil,1,1,3,5,2,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f7c,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
527,Bone Artificer,character,specialist,Specialists,mid,Eye/Oath,2,1,2,2,2,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f7d,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
526,Bone Binder,character,specialist,Specialists,mid,Stone/Veil,4,1,4,1,1,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f7e,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
525,Bone Conductor,character,specialist,Specialists,mid,Veil/Oath,2,1,4,2,1,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f7f,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
524,Bone Harvester,character,specialist,Specialists,mid,Eye/Stone,2,2,1,1,5,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f80,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
523,Chain Engineer,character,specialist,Specialists,mid,Stone/Eye,5,2,1,2,2,4,3,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f81,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
522,Covenant Breaker,character,specialist,Specialists,mid,Veil/Eye,1,2,4,2,2,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f82,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
521,Crimson Binder,character,specialist,Specialists,mid,Wind/Eye,2,3,1,2,2,3,1,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f83,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
520,Crimson Caller,character,specialist,Specialists,mid,Stone/Oath,5,1,2,4,2,4,4,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f84,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
519,Crimson Oracle,character,specialist,Specialists,mid,Veil/Eye,2,1,4,2,3,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f85,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
518,Crimson Scribe,character,specialist,Specialists,mid,Eye/Veil,2,2,3,1,3,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f86,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
517,Crimson Thaumaturge,character,specialist,Specialists,mid,Wind/Eye,1,5,2,2,3,4,3,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f87,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
516,Crimson Visionary,character,specialist,Specialists,mid,Wind/Stone,3,4,2,1,2,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f88,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
515,Crystal Artificer,character,specialist,Specialists,mid,Stone/Eye,4,2,2,2,2,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f89,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
514,Crystal Brewer,character,specialist,Specialists,mid,Oath/Stone,3,1,1,3,2,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f8a,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
513,Crystal Puppeteer,character,specialist,Specialists,mid,Oath/Wind,2,3,2,5,2,4,4,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f8b,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
512,Crystal Thaumaturge,character,specialist,Specialists,mid,Eye/Veil,1,2,2,1,5,4,3,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f8c,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
511,Crystal Tinker,character,specialist,Specialists,mid,Eye/Oath,2,2,2,2,2,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f8d,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
510,Cuneiform Savant,character,specialist,Specialists,mid,Wind/Veil,1,4,3,1,2,4,2,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f8e,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
509,Dream Seer,character,specialist,Specialists,mid,Eye/Oath,1,1,2,4,4,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f8f,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
508,Dream Warden,character,specialist,Specialists,mid,Veil/Eye,2,1,3,2,2,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f90,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
507,Dust Chemist,character,specialist,Specialists,mid,Wind/Oath,1,4,1,3,1,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f91,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
506,Eclipse Binder,character,specialist,Specialists,mid,Veil/Eye,1,2,3,2,2,3,1,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f92,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
505,Eclipse Summoner,character,specialist,Specialists,mid,Oath/Veil,2,2,3,5,2,4,4,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f93,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
504,Eclipse Visionary,character,specialist,Specialists,mid,Wind/Oath,2,4,1,3,1,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f94,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
503,Ember Seer,character,specialist,Specialists,mid,Stone/Veil,5,2,3,1,2,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f95,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
502,Flesh Carver,character,specialist,Specialists,mid,Oath/Stone,4,1,1,4,1,4,3,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f96,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
501,Flesh Sculptor,character,specialist,Specialists,mid,Eye/Oath,2,1,2,2,3,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f97,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
500,Flesh Weaver,character,specialist,Specialists,mid,Eye/Veil,2,2,4,2,5,4,4,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f98,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
499,Geas Weaver,character,specialist,Specialists,mid,Eye/Stone,2,1,2,1,4,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f99,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
498,Glyph Scribe,character,specialist,Specialists,mid,Veil/Wind,2,3,5,1,1,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f9a,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
497,Halo Mystic,character,specialist,Specialists,mid,Eye/Stone,2,2,2,1,3,3,1,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f9b,2026-04-05T21:41:54.881000,2026-04-05T21:41:54.881000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
496,Idol Binder,character,specialist,Specialists,mid,Oath/Eye,2,1,2,5,4,4,4,Basic Initiative,3,3,2,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f9c,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
495,Idol Mechanist,character,specialist,Specialists,mid,Oath/Veil,1,1,4,4,2,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f9d,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
494,Idol Worshipper,character,specialist,Specialists,mid,Eye/Veil,1,1,3,1,5,4,3,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f9e,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
493,Moonfire Adept,character,specialist,Specialists,mid,Eye/Oath,1,1,2,2,2,3,1,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16f9f,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
492,Obsidian Tinker,character,specialist,Specialists,mid,Oath/Stone,4,1,1,4,2,4,3,Basic Initiative,3,3,1,"Basic Initiative (3)
🛡️ Guard 3 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa0,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
491,Oracle of Chains,character,specialist,Specialists,mid,Wind/Eye,2,3,2,1,2,3,1,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa1,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
490,Red Soothsayer,character,specialist,Specialists,mid,Oath/Veil,1,1,4,5,1,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa2,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
489,Rune Mechanist,character,specialist,Specialists,mid,Veil/Eye,1,2,5,1,3,4,3,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa3,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
488,Rune Mystic,character,specialist,Specialists,mid,Eye/Wind,1,4,1,1,4,4,3,Basic Initiative,3,1,3,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa4,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
487,Sand Alchemist,character,specialist,Specialists,mid,Eye/Veil,1,1,3,1,3,3,1,Basic Initiative,3,1,1,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa5,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
486,Sand Mystic,character,specialist,Specialists,mid,Eye/Veil,2,2,3,2,4,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa6,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
485,Sand Prophetess,character,specialist,Specialists,mid,Veil/Wind,2,3,4,2,1,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa7,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
484,Sand Tinker,character,specialist,Specialists,mid,Eye/Stone,2,2,2,1,4,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa8,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
483,Shadow Puppeteer,character,specialist,Specialists,mid,Wind/Eye,2,5,1,1,4,4,4,Basic Initiative,3,2,3,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 3
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fa9,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
482,Sigil Binder,character,specialist,Specialists,mid,Eye/Oath,2,2,2,3,4,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16faa,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
481,Smoke Weaver,character,specialist,Specialists,mid,Oath/Veil,2,2,3,3,2,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fab,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
480,Soul Harvester,character,specialist,Specialists,mid,Wind/Veil,2,5,3,1,2,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fac,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
479,Sporebrewer,character,specialist,Specialists,mid,Oath/Wind,1,3,2,4,1,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fad,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
478,Tablet Keeper,character,specialist,Specialists,mid,Oath/Wind,1,3,2,3,1,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fae,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
477,Venom Alchemist,character,specialist,Specialists,mid,Eye/Oath,2,2,1,4,5,4,4,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16faf,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
476,Venom Brewer,character,specialist,Specialists,mid,Veil/Stone,2,2,4,1,1,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb0,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
475,Viscera Sculptor,character,specialist,Specialists,mid,Eye/Veil,1,2,3,1,5,4,3,Basic Initiative,3,1,2,"Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb1,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
474,Void Binder,character,specialist,Specialists,mid,Oath/Wind,2,4,1,4,2,4,3,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb2,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
473,Void Chemist,character,specialist,Specialists,mid,Oath/Veil,1,1,3,3,1,3,1,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb3,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
472,Void Evoker,character,specialist,Specialists,mid,Stone/Veil,5,2,5,1,2,4,5,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb4,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
471,Void Scribe,character,specialist,Specialists,mid,Oath/Stone,2,1,2,4,1,4,2,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb5,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
470,Vow Keeper,character,specialist,Specialists,mid,Eye/Veil,1,1,3,2,4,4,2,Basic Initiative,3,2,2,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 2
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb6,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
469,Wraith Caller,character,specialist,Specialists,mid,Veil/Oath,2,2,5,2,1,4,3,Basic Initiative,3,2,1,"Basic Initiative (3)
🛡️ Guard 2 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.",,69d2d7227a6810a05fe16fb7,2026-04-05T21:41:54.882000,2026-04-05T21:41:54.882000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
194,Boundary Fine,edict,,Edicts,low,Oath/Eye,0,0,0,2,1,1,0,No Initiative,0,0,0,Choose a player who crossed your Line this turn. They lose 1 Oath or you gain 1 Temper on a Relic.,The cheapest law is still a law.,69d2d7237a6810a05fe170ca,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
190,Censor Audit,edict,,Edicts,mid,Oath/Eye,0,0,1,2,2,2,0,No Initiative,0,0,0,Target a player with Audit Heat ≥ 3. They must either discard a Name or place Silence on a unit.,The court's favorite answer when nuance becomes inconvenient.,69d2d7237a6810a05fe170ce,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
184,Condemnation Seal,edict,,Edicts,high,Oath/Eye,1,0,1,2,2,3,0,No Initiative,0,0,0,Choose a Downed unit. It cannot be saved or readied this round.,A scarlet stamp final enough to feel religious.,69d2d7237a6810a05fe170d4,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
193,Convoy Priority,edict,,Edicts,low,Stone/Wind,1,1,0,1,0,1,0,No Initiative,0,0,0,Ready one exhausted unit. It cannot support this round.,Some cargo outranks sleep.,69d2d7237a6810a05fe170cb,2026-04-05T21:41:55.768000,2026-04-05T21:41:55.768000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
192,Dust Court Recess,edict,,Edicts,low,Wind/Oath,0,1,0,1,0,1,0,No Initiative,0,0,0,End one Engagement immediately. Both units gain Stagger.,Even Mars pauses when the record gets messy.,69d2d7237a6810a05fe170cc,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
189,Emergency Rationing,edict,,Edicts,mid,Oath/Eye,0,0,0,1,1,1,0,No Initiative,0,0,0,"Until your next turn, Oath Upkeep costs 1 less for all your cards.",No one likes it until the granary burns.,69d2d7237a6810a05fe170cf,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
191,Festival Truce,edict,,Edicts,low,Wind/Oath,0,1,0,1,0,1,0,No Initiative,0,0,0,"Choose two players. Until your next turn, they cannot declare Engagements against each other. Lower both players' Heat by 1.",Drums can postpone blood better than diplomats.,69d2d7237a6810a05fe170cd,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
183,Forced Testimony,edict,,Edicts,high,Oath/Eye,0,0,1,2,2,2,0,No Initiative,0,0,0,"Expose a Hidden Line or set card, then draw 1.",Truth arrives faster when escorted.,69d2d7237a6810a05fe170d5,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
188,Mercy Docket,edict,,Edicts,mid,Oath/Eye,0,0,0,2,1,1,0,No Initiative,0,0,0,Clear Silence and one Wound from a friendly Character.,Filed by the rare clerk who still remembers faces.,69d2d7237a6810a05fe170d0,2026-04-05T21:41:55.769000,2026-04-05T21:41:55.769000,68bff81f48f15a98086cc8dd,michaelrobertucci@gmail.com,False
